uid,fold_id,hint_p_normal_raw,hint_p_large_raw,hint_p_tail_class_raw,hint_p_normal_calibrated,hint_p_large_calibrated,hint_p_tail_class_calibrated,hint_p_tail_binary_raw,hint_p_tail_binary_platt,hint_p_tail_binary_isotonic,hint_p_tail_binary_calibrated,hint_c_pred,hint_z_tail_pred,hint_tail_score_fused,hint_ood_score,hint_ood_flag
1BiCuAs2S6-1,1,0.4155062498366582,0.42833459974967086,0.15615915041367096,0.4155062498366582,0.42833459974967086,0.15615915041367096,0.12879742989897272,0.026750811151980806,0.012471655328798186,0.026750811151980806,0.6440364357134337,-1.252947145,0.1707615925738972,-0.098716474,0
1BiCuAs2Se6-1,4,0.5220500825354726,0.3895728243190297,0.08837709314549776,0.5220500825354726,0.3895728243190297,0.08837709314549776,0.002835984063337452,0.0006606470038115231,0.007194244604316547,0.0006606470038115231,0.8035440204482522,-0.89589188,0.16325640434143654,-0.082629966,0
1BiCuP2S6-1,4,0.6710620624582087,0.2486241375748605,0.08031379996693087,0.6710620624582087,0.2486241375748605,0.08031379996693087,0.001150539911151183,0.0001707244580338684,0,0.0001707244580338684,0.6359728463796529,-1.181380623,0.13371196406351935,-0.083688124,0
1BiCuP2Se6-1,5,0.41371218402303667,0.4302678237837514,0.156019992193212,0.41371218402303667,0.4302678237837514,0.156019992193212,0.016906282606981075,0.0036987631632933405,0.01288056206088993,0.0036987631632933405,0.6990883265845208,-1.026817483,0.18702147748651135,-0.08572726,0
1BiHTe2O6-1,4,0.27583898937788504,0.4429734046084823,0.28118760601363274,0.27583898937788504,0.4429734046084823,0.28118760601363274,0.7922042475110437,0.4699719500958186,0.6,0.4699719500958186,0.706885028544636,-0.782479877,0.4185683967687703,-0.013561224,0
1CoLiAs2Se6-1,5,0.5727365138137679,0.2846084371746579,0.1426550490115742,0.5727365138137679,0.2846084371746579,0.1426550490115742,0.02424412020289038,0.004232688834672088,0.012471655328798186,0.004232688834672088,0.537638876228009,-1.470805515,0.13404509714677687,-0.090575372,0
1CoLiP2S6-1,2,0.8632868645437033,0.12055779460717754,0.016155340849119158,0.8632868645437033,0.12055779460717754,0.016155340849119158,0.0074971155281270616,0.0016097059414187627,0.01288056206088993,0.0016097059414187627,0.5814820922884867,-1.545660736,0.09274840018735493,-0.084571028,0
1CoLiP2Se6-1,1,0.5682008503204882,0.2935889000067854,0.13821024967272635,0.5682008503204882,0.2935889000067854,0.13821024967272635,0.13575756471952397,0.03250762501074803,0.011019283746556474,0.03250762501074803,0.5382935198833885,-1.801426165,0.12888309907269446,-0.103800549,0
1CoNaAs2Se6-1,1,0.5625223148846266,0.30031608603673193,0.1371615990786415,0.5625223148846266,0.30031608603673193,0.1371615990786415,0.15662245420941948,0.03829750696184831,0.01,0.03829750696184831,0.6003637106078109,-1.620119002,0.14518079088408076,-0.097655269,0
1CoNaP2S6-1,2,0.8909351799322619,0.09725990381401173,0.011804916253726452,0.8909351799322619,0.09725990381401173,0.011804916253726452,0.005373047147979304,0.0008599332212832799,0,0.0008599332212832799,0.5215792048196157,-1.699924363,0.0807591579790836,-0.089918509,0
1CoNaP2Se6-1,5,0.5676298693367785,0.29340068653775436,0.1389694441254672,0.5676298693367785,0.29340068653775436,0.1389694441254672,0.015555542904703654,0.003395645051224547,0.011019283746556474,0.003395645051224547,0.5613456302616328,-1.549619783,0.12483351638636003,-0.096764581,0
1CrCuP2Se6-1,5,0.6278417810720542,0.22871270076956335,0.1434455181583825,0.6278417810720542,0.22871270076956335,0.1434455181583825,0.01701050580538117,0.003722193219588761,0.01288056206088993,0.003722193219588761,0.40799084574366595,-1.728632165,0.10797932634256195,-0.09000962,0
1CuInP2S6-1,5,0.6983764097501347,0.1850338252056007,0.1165897650442647,0.6983764097501347,0.1850338252056007,0.1165897650442647,0.015649914245417004,0.0037172842753585037,0.01288056206088993,0.0037172842753585037,0.6651173963024836,-1.422791133,0.13826552468808603,-0.095888593,0
1CuInP2Se6-1,2,0.872035647061958,0.11549201296697098,0.012472339971071073,0.872035647061958,0.11549201296697098,0.012472339971071073,0.008455449194117459,0.0014327100608123647,0.009603841536614645,0.0014327100608123647,0.6287442146298416,-1.295394801,0.11179937110971926,-0.108982166,0
1CuSbP2S6-1,4,0.7356332081082114,0.18947374112238835,0.07489305076940032,0.7356332081082114,0.18947374112238835,0.07489305076940032,0.0009155011356808532,0.00013437921052175607,0,0.00013437921052175607,0.5540660112503218,-1.52099107,0.1048329611031809,-0.098231661,0
1CuSbP2Se6-1,2,0.6901712052380652,0.290691591369487,0.019137203392447826,0.6901712052380652,0.290691591369487,0.019137203392447826,0.008043509493231257,0.0013148862978691316,0.005025125628140704,0.0013148862978691316,0.7693025156597404,-1.126358631,0.12798449547351828,-0.103868814,0
1GaLiP2S6-1,1,0.6649036527863353,0.2160070526607267,0.11908929455293789,0.6649036527863353,0.2160070526607267,0.11908929455293789,0.11198952588766141,0.023409744577676816,0.011019283746556474,0.023409744577676816,0.460560595096075,-1.969222436,0.10979295322917743,-0.082509779,0
1GaNaP2Se6-1,4,0.7990793161237274,0.12941940501256782,0.07150127886370485,0.7990793161237274,0.12941940501256782,0.07150127886370485,0.001803216606876483,0.0004589691907487459,0,0.0004589691907487459,0.48253164473514165,-1.662814024,0.09439910063943394,-0.060420545,0
1HSbSe2O6-1,1,0.3959913774433637,0.474835732738801,0.12917288981783515,0.3959913774433637,0.474835732738801,0.12917288981783515,0.17063593586831285,0.04210259473598666,0.01,0.04210259473598666,0.7090504765083063,-1.007367752,0.19791967549752634,-0.047990698,0
1HSbTe2O6-1,4,0.24797929516995848,0.4072505189011116,0.34477018592893,0.24797929516995848,0.4072505189011116,0.34477018592893,0.8650653557637621,0.5869637250736349,0.7272727272727273,0.5869637250736349,0.666651934891916,-1.146737652,0.4212062151596594,-0.031351912,0
1InLiP2Se6-1,4,0.7993112853684129,0.14057499828765382,0.06011371634393323,0.7993112853684129,0.14057499828765382,0.06011371634393323,0.0007376806419593564,0.00011116974513349999,0,0.00011116974513349999,0.5232657834954895,-1.645667038,0.09302910741478956,-0.08436312,0
1InNaAs2S6-1,1,0.6696106317438965,0.20352400717743122,0.12686536107867238,0.6696106317438965,0.20352400717743122,0.12686536107867238,0.106764076854962,0.022161350480563398,0.012544802867383513,0.022161350480563398,0.5028227558588483,-1.68750061,0.126994431204572,-0.090471227,0
1InNaAs2Se6-1,4,0.7544684443805582,0.17464170717822577,0.07088984844121604,0.7544684443805582,0.17464170717822577,0.07088984844121604,0.0006155864015235266,0.00016285043033490869,0,0.00016285043033490869,0.5397075330041223,-1.616532908,0.09715916185195228,-0.079609592,0
1InNaP2S6-1,5,0.6680024396731303,0.1963302717041289,0.13566728862274077,0.6680024396731303,0.1963302717041289,0.13566728862274077,0.01783333820992873,0.0031513265832237326,0.011019283746556474,0.0031513265832237326,0.5811266728369823,-1.645546173,0.11561186325779478,-0.070360328,0
1InNaP2Se6-1,2,0.9589720637447712,0.03344644350606958,0.007581492749159138,0.9589720637447712,0.03344644350606958,0.007581492749159138,0.006289639340264038,0.0010148752463585537,0.005025125628140704,0.0010148752463585537,0.5599468710375402,-1.600987841,0.0867975118197829,-0.091891227,0
1CoRhRe2S8-1,3,0.8368632529253464,0.1069312704181873,0.056205476656466365,0.8368632529253464,0.1069312704181873,0.056205476656466365,0.0008904303263720993,0.00013052715001843273,0,0.00013052715001843273,0.1546815128332289,-2.572131816,0.05383938946556918,-0.064837825,0
1NiPdIr2Se8-1,5,0.6535095701947891,0.20025465875951934,0.1462357710456916,0.6535095701947891,0.20025465875951934,0.1462357710456916,0.028396312414919474,0.006315550731772217,0.01288056206088993,0.006315550731772217,0.23943859432844217,-2.009942396,0.08681682739209548,-0.063294578,0
1PbSrS2O8-1,4,0.5477159498131264,0.2500055593320647,0.20227849085480895,0.5477159498131264,0.2500055593320647,0.20227849085480895,0.036559450631875476,0.006784667080786453,0.011019283746556474,0.006784667080786453,0.6958594382181917,-1.207363661,0.1635299815482781,-0.031159476,0
1ReRhIr2Se8-1,5,0.5173067674897309,0.2592189695033867,0.22347426300688245,0.5173067674897309,0.2592189695033867,0.22347426300688245,0.02793207190897389,0.006326305847600869,0.011019283746556474,0.006326305847600869,0.3310895832479165,-2.148650536,0.07717864332686866,-0.049094436,0
1TiZrHf2Br8-1,3,0.7595883536768155,0.17466580928309403,0.06574583704009047,0.7595883536768155,0.17466580928309403,0.06574583704009047,0.0006912079880764361,0.00018208949132949683,0,0.00018208949132949683,0.2058282100522395,-2.840435932,0.04629226941013587,-0.048521694,0
1NiPS3-1,5,0.5299303942801278,0.26038261067255514,0.2096869950473171,0.5299303942801278,0.26038261067255514,0.2096869950473171,0.25599899136530513,0.07185294579390283,0.03333333333333333,0.07185294579390283,0.30221882860442306,-1.99257258,0.12395996154805808,-0.051898392,0
2AgCaBr3-1,1,0.6921835483873865,0.17982316119992664,0.12799329041268687,0.6921835483873865,0.17982316119992664,0.12799329041268687,0.10714533393848612,0.021617220227008665,0.009603841536614645,0.021617220227008665,0.31916585824462435,-2.101068547,0.10368595060129353,-0.055618122,0
2AgCaI3-1,3,0.8682493730654032,0.08860982958148299,0.043140797353113915,0.8682493730654032,0.08860982958148299,0.043140797353113915,0.0007128212919371134,0.00010339636134562603,0,0.00010339636134562603,0.3115524673214759,-2.063105603,0.07628972846970061,-0.05181574,0
2AgCdBr3-1,1,0.6703456966248167,0.1892785271513161,0.1403757762238672,0.6703456966248167,0.1892785271513161,0.1403757762238672,0.14374712054090552,0.036050792455962224,0.012471655328798186,0.036050792455962224,0.499862366998436,-1.915083897,0.1246350482348022,-0.073139826,0
2AgCdCl3-1,1,0.6824734171036915,0.18707857549893436,0.13044800739737428,0.6824734171036915,0.18707857549893436,0.13044800739737428,0.10702866905136116,0.02222421528430344,0.009603841536614645,0.02222421528430344,0.41391477132237803,-1.953354269,0.11181179163352621,-0.083764281,0
2AgCdI3-1,2,0.9286015920262414,0.04898042287271227,0.022417985101046353,0.9286015920262414,0.04898042287271227,0.022417985101046353,0.03298489966435739,0.007378723142922002,0.01015228426395939,0.007378723142922002,0.5555648656234939,-1.522805854,0.10134280661693017,-0.061384843,0
2AgMgI3-1,5,0.7053725467267781,0.17619313930024164,0.11843431397298043,0.7053725467267781,0.17619313930024164,0.11843431397298043,0.023829931173592455,0.004289111464467377,0.009603841536614645,0.004289111464467377,0.3330364847757673,-2.000556892,0.08664194045029955,-0.049819374,0
2AgNiI3-1,1,0.6789178524478762,0.1923867679999033,0.12869537955222043,0.6789178524478762,0.1923867679999033,0.12869537955222043,0.13785337179226292,0.033327234438159756,0.01288056206088993,0.033327234438159756,0.3982666289416345,-2.127088476,0.10988832848004798,-0.090275812,0
2AgPO3-1,1,0.6629464113569762,0.2028862590183662,0.13416732962465763,0.6629464113569762,0.2028862590183662,0.13416732962465763,0.1314392590065896,0.03137793442642739,0.012544802867383513,0.03137793442642739,0.134109958356106,-2.657064552,0.08903657236535685,-0.064919122,0
2AgSrBr3-1,3,0.8885954050705931,0.06867882151622345,0.04272577341318347,0.8885954050705931,0.06867882151622345,0.04272577341318347,0.0010389950598719624,0.00015906777114255727,0,0.00015906777114255727,0.31049813757303024,-2.088814219,0.07469023814841162,-0.055630424,0
2AgSrI3-1,4,0.7484253638067662,0.17231272231311254,0.07926191388012127,0.7484253638067662,0.17231272231311254,0.07926191388012127,0.004186697825710524,0.0006846167753550183,0.007633587786259542,0.0006846167753550183,0.32513204205747626,-1.824276101,0.08621896672379475,0.006829952137778705,1
2AlAsO3-1,2,0.9063714365264128,0.06018831115108812,0.033440252322499024,0.9063714365264128,0.06018831115108812,0.033440252322499024,0.01420739551847335,0.0030941210464732116,0.009603841536614645,0.0030941210464732116,0.4682283031918789,-1.86839428,0.07670275518073637,-0.070799954,0
2AlAsS3-1,5,0.5734700519506811,0.27056375229954527,0.1559661957497736,0.5734700519506811,0.27056375229954527,0.1559661957497736,0.013037797426158586,0.002965576079488287,0.01015228426395939,0.002965576079488287,0.6507626257198912,-1.271875728,0.1551523241625324,-0.094954936,0
2AlBS3-1,5,0.5669625844443311,0.2754872701939524,0.15755014536171646,0.5669625844443311,0.2754872701939524,0.15755014536171646,0.03405498132656407,0.007628099188226553,0.01015228426395939,0.007628099188226553,0.41567386858894273,-2.048172883,0.0848971100516751,-0.063210036,0
2AlGaS3-1,3,0.7666429107957187,0.13588900053214314,0.09746808867213824,0.7666429107957187,0.13588900053214314,0.09746808867213824,0.010726290834448591,0.002573927472531712,0.01288056206088993,0.002573927472531712,0.6834224464323008,-1.383136392,0.14031185546583594,-0.088601465,0
2AlGaSe3-1,5,0.4452635288046155,0.36228053698267576,0.19245593421270882,0.4452635288046155,0.36228053698267576,0.19245593421270882,0.1687900712639439,0.03794271175910834,0.020618556701030927,0.03794271175910834,0.7044429008864521,-1.188732225,0.18790757658763868,-0.106100322,0
2AlGaTe3-1,2,0.5010418810632263,0.2702170562665994,0.2287410626701741,0.5010418810632263,0.2702170562665994,0.2287410626701741,0.2788573741008493,0.08015625961957613,0.07142857142857142,0.08015625961957613,0.7229414582857343,-1.312034105,0.21560864525936763,-0.086107475,0
2AlGeS3-1,5,0.65890405044214,0.20325409120508586,0.13784185835277415,0.65890405044214,0.20325409120508586,0.13784185835277415,0.019538243877371783,0.0034720861288404935,0.011019283746556474,0.0034720861288404935,0.5519103783992704,-1.631163896,0.11721792863455234,-0.102920042,0
2AlGeSe3-1,4,0.7292229036134935,0.1936107426490544,0.0771663537374521,0.7292229036134935,0.1936107426490544,0.0771663537374521,0.0016562114432408458,0.0002591133767985637,0,0.0002591133767985637,0.6726064757154451,-1.228873963,0.1289797089849225,-0.113187101,0
2AlGeTe3-1,4,0.4405844830008982,0.4362850346153383,0.1231304823837635,0.4405844830008982,0.4362850346153383,0.1231304823837635,0.0049388307386931335,0.0012141878243172861,0.005025125628140704,0.0012141878243172861,0.8242046317157359,-0.9566771,0.1645072752853178,-0.095965612,0
2AlInS3-1,5,0.46883635794985995,0.32109702002168405,0.210066622028456,0.46883635794985995,0.32109702002168405,0.210066622028456,0.1905959960872966,0.04757139716121966,0.018518518518518517,0.04757139716121966,0.6116947856951966,-1.280663664,0.18077997117909084,-0.109764549,0
2AlInSe3-1,5,0.4138872373804144,0.367273863232885,0.21883889938670054,0.4138872373804144,0.367273863232885,0.21883889938670054,0.17012379725819188,0.03830595325603816,0.01,0.03830595325603816,0.673763348711774,-1.200362006,0.18666114708117063,-0.108523368,0
2AlInTe3-1,5,0.28527069132358956,0.34790294527767385,0.36682636339873664,0.28527069132358956,0.34790294527767385,0.36682636339873664,0.2762494545020014,0.07087402675035875,0.06493506493506493,0.07087402675035875,0.6687996180540864,-1.180750718,0.2062418202052454,-0.066900314,0
2AlSbO3-1,3,0.7580300121283421,0.15408669795734803,0.08788328991430987,0.7580300121283421,0.15408669795734803,0.08788328991430987,0.0014250490279180887,0.00033637967565766153,0,0.00033637967565766153,0.5512935588662502,-1.757905365,0.10587565721603553,-0.07714048,0
2AlSiS3-1,1,0.6581028953310964,0.21233031446009545,0.1295667902088081,0.6581028953310964,0.21233031446009545,0.1295667902088081,0.14231139782497987,0.03423709347209136,0.01288056206088993,0.03423709347209136,0.47569378403984414,-1.844670311,0.12604928635388818,-0.099339598,0
2AlSiSe3-1,3,0.8736493553565722,0.09448794797320595,0.031862696670222006,0.8736493553565722,0.09448794797320595,0.031862696670222006,0.00025221369952520625,5.1377636103807614e-05,0,5.1377636103807614e-05,0.620665262651299,-1.384397214,0.12656504465964336,-0.114504199,0
2AlSiTe3-1,4,0.44947791883794025,0.4352022244805222,0.11531985668153756,0.44947791883794025,0.4352022244805222,0.11531985668153756,0.005912256177720996,0.0013596159567781955,0.009615384615384616,0.0013596159567781955,0.7941394777335999,-1.045394554,0.15443761070334625,-0.094430925,0
2AsBiO3-1,3,0.4483887114673153,0.40377612021862047,0.14783516831406432,0.4483887114673153,0.40377612021862047,0.14783516831406432,0.010792031445750402,0.0023349981654948995,0.01015228426395939,0.0023349981654948995,0.7572195368043768,-1.120388217,0.17759760154699553,-0.063029445,0
2AsCoSe3-1,5,0.554788764836337,0.25200546880525165,0.19320576635841133,0.554788764836337,0.25200546880525165,0.19320576635841133,0.03946642297298022,0.008955486406448247,0.01288056206088993,0.008955486406448247,0.335392106766775,-2.197961026,0.07569135695904299,-0.087541368,0
2AsCrO3-1,3,0.6279110192247781,0.29002732434608225,0.08206165642913962,0.6279110192247781,0.29002732434608225,0.08206165642913962,0.0010597434807508366,0.00022033775829282748,0,0.00022033775829282748,0.4941476835341446,-1.628962691,0.1148399058890257,-0.079846394,0
2AsCrS3-1,3,0.8892042584699504,0.08467355445428769,0.026122187075761888,0.8892042584699504,0.08467355445428769,0.026122187075761888,0.00042574674673293787,6.256639637036296e-05,0,6.256639637036296e-05,0.3401256851331643,-2.064984346,0.07276516890311531,-0.096496054,0
2AsCrSe3-1,1,0.6655713093538035,0.21562276325488666,0.11880592739130989,0.6655713093538035,0.21562276325488666,0.11880592739130989,0.10956731314189098,0.022829260098409812,0.012544802867383513,0.022829260098409812,0.38214247944939866,-1.870886212,0.11467718094758624,-0.088126822,0
2AsIrS3-1,5,0.6799869176696104,0.18198383499993587,0.1380292473304537,0.6799869176696104,0.18198383499993587,0.1380292473304537,0.017706713243011544,0.003878855576927228,0.009603841536614645,0.003878855576927228,0.11673025978482776,-2.653886066,0.04857137067290776,-0.093850922,0
2AsIrSe3-1,2,0.9513075006503958,0.037108465116413296,0.01158403423319084,0.9513075006503958,0.037108465116413296,0.01158403423319084,0.006942014479964825,0.0015923654576967127,0.009603841536614645,0.0015923654576967127,0.16853522661923742,-2.475848717,0.04264880304324538,-0.092689813,0
2AsIrTe3-1,4,0.8329882149753958,0.10908556970911759,0.05792621531548666,0.8329882149753958,0.10908556970911759,0.05792621531548666,0.0025636836009751787,0.0004094273149640615,0,0.0004094273149640615,0.2581525201139153,-2.144903307,0.06454314807486843,-0.083788567,0
2AsMgS3-1,4,0.7424221268447303,0.20361680812886124,0.05396106502640845,0.7424221268447303,0.20361680812886124,0.05396106502640845,0.0008866519341729999,0.0001299470602318791,0,0.0001299470602318791,0.4802333042396808,-1.590419331,0.09564499217264767,-0.093496106,0
2AsMgSe3-1,5,0.5299852915374604,0.32532374872216635,0.14469095974037327,0.5299852915374604,0.32532374872216635,0.14469095974037327,0.014336349191328512,0.0032577772555089407,0.009603841536614645,0.0032577772555089407,0.479124860928238,-1.548535328,0.12479372948034846,-0.094884662,0
2AsRhO3-1,1,0.6049426710107055,0.26483379435164417,0.13022353463765035,0.6049426710107055,0.26483379435164417,0.13022353463765035,0.10302300552672601,0.02127646488723748,0.012544802867383513,0.02127646488723748,0.3269489376307709,-2.135846359,0.10160758126992236,-0.102716402,0
2AsRhSe3-1,2,0.9449643173130747,0.04126582443716664,0.013769858249758633,0.9449643173130747,0.04126582443716664,0.013769858249758633,0.007984491775769808,0.0013488478034168647,0.012471655328798186,0.0013488478034168647,0.23251690604328162,-2.343525407,0.04827664745909,-0.094510672,0
2AsRhTe3-1,5,0.5335590784199908,0.2673873222113623,0.1990535993686468,0.5335590784199908,0.2673873222113623,0.1990535993686468,0.03892500841885655,0.008769819462480075,0.011019283746556474,0.008769819462480075,0.3583938914791832,-2.342578195,0.06700672018680708,-0.077026536,0
2AsSbO3-1,4,0.6279165405431695,0.1913170587388863,0.18076640071794436,0.6279165405431695,0.1913170587388863,0.18076640071794436,0.04164854186396071,0.007573449126264286,0.012544802867383513,0.007573449126264286,0.5369758177522034,-1.329006968,0.149902169346339,-0.069259052,0
2AsScS3-1,1,0.4588649586908262,0.41210960191167356,0.12902543939750022,0.4588649586908262,0.41210960191167356,0.12902543939750022,0.10114538868584724,0.0243236745727324,0.009603841536614645,0.0243236745727324,0.5587198069740873,-1.235025064,0.1611180992878574,-0.101767125,0
2AsScTe3-2,1,0.44464526499777673,0.38398836539442316,0.17136636960780005,0.44464526499777673,0.38398836539442316,0.17136636960780005,0.13886915471582176,0.033592673295405086,0.012544802867383513,0.033592673295405086,0.6469722895500508,-1.222441729,0.17915989074945243,-0.073117021,0
2AsSiS3-1,2,0.8657463963138239,0.11236170416804334,0.021891899518132852,0.8657463963138239,0.11236170416804334,0.021891899518132852,0.010459017200873931,0.00173452051939434,0.01288056206088993,0.00173452051939434,0.384883179967969,-1.933249731,0.06983929544465842,-0.092750758,0
2AsSiSe3-1,5,0.5965718635679279,0.22531829924516267,0.17810983718690934,0.5965718635679279,0.22531829924516267,0.17810983718690934,0.08738839680603108,0.017657979486230047,0.011019283746556474,0.017657979486230047,0.3208901402334473,-2.023090067,0.09403033002183447,-0.108207866,0
2AsSnTe3-1,1,0.24953043511195783,0.42753909502066867,0.32293046986737345,0.24953043511195783,0.42753909502066867,0.32293046986737345,0.38520030076123324,0.1244481923084288,0.14035087719298245,0.1244481923084288,0.8809158101665823,-0.152691549,0.3850215263660361,-0.038211164,0
2AsTlO3-1,1,0.3676208585079055,0.39505323328978,0.23732590820231453,0.3676208585079055,0.39505323328978,0.23732590820231453,0.17233434750332613,0.042569465672951966,0.020618556701030927,0.042569465672951966,0.7930826628621739,-0.960249165,0.22460315300006567,-0.022684536,0
2AuCdI3-1,5,0.6551080807464904,0.1936782783125289,0.1512136409409806,0.6551080807464904,0.1936782783125289,0.1512136409409806,0.03573177991522516,0.00835992244891423,0.009603841536614645,0.00835992244891423,0.5203461266469639,-1.611164629,0.12174405050953685,-0.045624284,0
2AuHgBr3-1,4,0.7807346589676929,0.1496625538013217,0.06960278723098547,0.7807346589676929,0.1496625538013217,0.06960278723098547,0.0028322623491297957,0.00045447242964799164,0.007194244604316547,0.00045447242964799164,0.6341519011869745,-1.559753234,0.10137348672168144,-0.072160968,0
2AuSbS3-1,5,0.6650970927415653,0.19340171242993134,0.14150119482850337,0.6650970927415653,0.19340171242993134,0.14150119482850337,0.054549019099244096,0.012443282749598777,0.012544802867383513,0.012443282749598777,0.199433344580091,-1.887853768,0.0999861210960211,-0.094265365,0
2BiPS3-1,5,0.3272631316925527,0.4589364477298591,0.21380042057758822,0.3272631316925527,0.4589364477298591,0.21380042057758822,0.020037663022646403,0.003566469133285639,0.012471655328798186,0.003566469133285639,0.9694851312101468,-0.663835304,0.2406320736773597,-0.065306696,0
2BiSbO3-1,2,0.3795769991956306,0.5315496927604869,0.08887330804388252,0.3795769991956306,0.5315496927604869,0.08887330804388252,0.03448742301143965,0.007729030291713642,0.011019283746556474,0.007729030291713642,0.8406487952154653,-0.803774809,0.18005436431328461,-0.073497256,0
2CaCuCl3-1,1,0.6985460153668688,0.18751388435271954,0.11394010028041175,0.6985460153668688,0.18751388435271954,0.11394010028041175,0.09136685368961554,0.01803076500103736,0.012471655328798186,0.01803076500103736,0.3441282350342731,-2.139394794,0.09552767035136463,-0.073929398,0
2CaCuI3-1,4,0.7365156832086152,0.18949860878233657,0.07398570800904827,0.7365156832086152,0.18949860878233657,0.07398570800904827,0.0019996393884734644,0.0003047000218109492,0,0.0003047000218109492,0.3894826542764852,-1.778395074,0.08747825100385223,-0.051022167,0
2CaNaI3-1,5,0.6072538426771246,0.22780979032874496,0.16493636699413045,0.6072538426771246,0.22780979032874496,0.16493636699413045,0.05356632931749656,0.012214128887450581,0.012471655328798186,0.012214128887450581,0.27487010437450676,-2.038171006,0.0884766308243182,-0.032767324,0
2CdCuBr3-1,4,0.8370676400347045,0.1103586028027913,0.05257375716250428,0.8370676400347045,0.1103586028027913,0.05257375716250428,0.0011973200242248738,0.0002493892414256951,0,0.0002493892414256951,0.4888654858444984,-1.59039828,0.0954430888849922,-0.091593511,0
2CdCuCl3-1,2,0.9605100934427504,0.031840156152268415,0.0076497504049811245,0.9605100934427504,0.031840156152268415,0.0076497504049811245,0.009440784078027644,0.0020366612960538615,0.012471655328798186,0.0020366612960538615,0.43566927022863505,-1.934614371,0.06674213205971635,-0.103863413,0
2CdCuI3-1,1,0.6465096738569094,0.22250409180212394,0.13098623434096665,0.6465096738569094,0.22250409180212394,0.13098623434096665,0.12452237280637063,0.029584429356238187,0.011019283746556474,0.029584429356238187,0.5764386972312223,-1.698617701,0.13138310814235998,-0.081127034,0
2CdLiBr3-1,5,0.6757302104671262,0.1950741367509434,0.12919565278193046,0.6757302104671262,0.1950741367509434,0.12919565278193046,0.025539318272841532,0.005658710847590168,0.009603841536614645,0.005658710847590168,0.28530291881474845,-1.953829076,0.09058117945476539,-0.071786516,0
2CdLiCl3-1,3,0.881175504331267,0.07906525427171578,0.03975924139701731,0.881175504331267,0.07906525427171578,0.03975924139701731,0.0004239067518437096,0.00010253203506181909,0,0.00010253203506181909,0.40152679869560626,-1.976173823,0.08100873581429026,-0.057553069,0
2CdLiI3-1,5,0.6436068730626944,0.21074268673597762,0.14565044020132803,0.6436068730626944,0.21074268673597762,0.14565044020132803,0.04601210998576758,0.00843879197308967,0.012471655328798186,0.00843879197308967,0.24663810090984484,-2.010453159,0.08896580744008695,-0.054018247,0
2CdPS3-1,3,0.8707780016712064,0.0964504967447375,0.0327715015840561,0.8707780016712064,0.0964504967447375,0.0327715015840561,0.0001703021344383,2.4004597592834564e-05,0,2.4004597592834564e-05,0.6420661145888844,-1.386425727,0.1265464906227977,-0.09268358,0
2CdPSe3-1,5,0.6729223908178572,0.20216658764601544,0.12491102153612747,0.6729223908178572,0.20216658764601544,0.12491102153612747,0.017917551175582382,0.0030671318298841088,0.012471655328798186,0.0030671318298841088,0.7641556976125287,-1.103368231,0.17678170655395153,-0.101409316,0
2CKO3-1,2,0.9448146739667432,0.04092783278446204,0.01425749324879481,0.9448146739667432,0.04092783278446204,0.01425749324879481,0.026173715457809693,0.0059279312319501344,0.01288056206088993,0.0059279312319501344,0.274176266251656,-2.161246708,0.06032149875696741,-0.026280601,0
2ClCsO3-1,2,0.9225263374703495,0.06090759521941146,0.01656606731023898,0.9225263374703495,0.06090759521941146,0.01656606731023898,0.015877102972901385,0.002786141713952168,0.012471655328798186,0.002786141713952168,0.29775863676524555,-2.183519986,0.05738734438245037,-0.01602846,0
2ClKO3-1,5,0.6505570235439638,0.19707035426353756,0.15237262219249864,0.6505570235439638,0.19707035426353756,0.15237262219249864,0.0530348916969891,0.012139747995717437,0.012544802867383513,0.012139747995717437,0.2380250984830734,-2.202413518,0.07740521334121155,-0.013987005,0
2ClRbO3-1,1,0.6615011408481514,0.22165468780027228,0.11684417135157643,0.6615011408481514,0.22165468780027228,0.11684417135157643,0.12691837786607463,0.026295432918916985,0.012471655328798186,0.026295432918916985,0.3127393556290881,-2.121977479,0.10487155620394376,-0.029835426,0
2CoSbO3-1,5,0.5509848588507634,0.2802483108609527,0.16876683028828393,0.5509848588507634,0.2802483108609527,0.16876683028828393,0.029630963145496583,0.005246801483164126,0.01288056206088993,0.005246801483164126,0.37399252605865674,-1.725066495,0.10986625885478653,-0.08771677,0
2CoSbSe3-1,1,0.3799306205225915,0.3314273609829099,0.28864201849449855,0.3799306205225915,0.3314273609829099,0.28864201849449855,0.2090628280498728,0.049387117619171465,0.031578947368421054,0.049387117619171465,0.5422378389079944,-1.466155801,0.19824348938068123,-0.102109246,0
2CoSbTe3-1,2,0.5987921877808863,0.17924711821949124,0.22196069399962243,0.5987921877808863,0.17924711821949124,0.22196069399962243,0.31157185524739506,0.08651380072844601,0.07142857142857142,0.08651380072844601,0.6103793469199195,-1.400840684,0.21419926069082337,-0.057157668,0
2CRbO3-1,3,0.8611598666379667,0.09390657348930484,0.04493355987272844,0.8611598666379667,0.09390657348930484,0.04493355987272844,0.001655672807872414,0.0002499989553851567,0,0.0002499989553851567,0.270331495520621,-2.209198743,0.06839319670675106,-0.03244998,0
